ID JCDECAUX,Marques,Année,Reftest,Nom_fichier_visuel,FAMILLE,CLASSE,Nombre de visuels,Type de campagne,Couleur dominante,Couleur propre à la marque ? ,1er point d'accroche,Personnages,Si Egérie : est-elle propre à la marque ou également sur d'autres marques ? ,Utilisation de l'égérie dans le temps,Genre,Tranche d'âge,Quantité/Place du texte dans le visuel,Discours utilisé,"Style de texte 
(Lettres)",Taille du logo,Eléments de branding,Présence d'un QR Code,Langue du claim,Contraste,Place du logo,Notoriété (base YouGov),Mise en avant prix,Charge visuelle,image_path
2250.0,MCDONALD'S,2021.0,2221702112.0,2221702112 - MCDONALDS,RESTAURATION,RESTAURATION RAPIDE,4.0,Produit,Bleu,Présente,Produit/Service,-,,,-,-,Faible,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut droit,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221702112 .jpg
2250.0,MCDONALD'S,2021.0,2221702112.0,2221702112 - MCDONALDS,RESTAURATION,RESTAURATION RAPIDE,4.0,Produit,Bleu,Présente,Produit/Service,-,,,-,-,Faible,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut droit,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221702112 .jpg
2250.0,MCDONALD'S,2021.0,2221702112.0,2221702112 ABRIBUS---CHICKEN-&-FRIES,RESTAURATION,RESTAURATION RAPIDE,4.0,Produit,Beige,Présente,Produit/Service,-,,,-,-,Faible,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut droit,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221702112 ABRIBUS---CHICKEN-&-FRIES.jpg
2250.0,MCDONALD'S,2021.0,2221702112.0,2221702112 McDONALDS-chicken,RESTAURATION,RESTAURATION RAPIDE,4.0,Produit,Beige,Présente,Produit/Service,-,,,-,-,Faible,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut droit,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221702112 McDONALDS-chicken.jpg
2251.0,AMAZON,2021.0,2221702113.0,2221702113 JCD_MU_PRIME_VIDEO_01,INFORMATION_MEDIA,PLATEFORME STREAMING,1.0,Service,Bleu,Dominante,Personnage,Plusieurs personnes,,,Les 2,Multi générationnel,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut milieu,0.68,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221702113 JCD_MU_PRIME_VIDEO_01.jpg
2299.0,J&B,2021.0,2221392108.0,2221392108 J&B-KV_BD_JB_3_Visuels_compressed-(1)-1-copie,BOISSONS,BOISSONS ALCOOLISEES,3.0,Produit,Jaune,Dominante,Claim,-,,,-,-,Fort,Humoristique,Minuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221392108 J&B-KV_BD_JB_3_Visuels_compressed-(1)-1-copie.jpg
2265.0,FREE TELECOM,2021.0,2221692101.0,2221692101 FREE-candy-crush-abribus,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Service,Noir,Présente,Claim,Personne seule,-,-,Les 2,Adulte,Fort,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut droit,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221692101 FREE-candy-crush-abribus.jpg
2265.0,FREE TELECOM,2021.0,2221692101.0,2221692101 FREE-candy-crush-paysage,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Service,Noir,Présente,Claim,Personne seule,-,-,Homme,Adulte,Fort,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut droit,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221692101 FREE-candy-crush-paysage.jpg
2265.0,FREE TELECOM,2021.0,2221692101.0,2221692101 FREE-tinder-abribus,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Service,Marron,Présente,Claim,Plusieurs personnes,-,-,Les 2,Adulte,Fort,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut droit,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221692101 FREE-tinder-abribus.jpg
2265.0,FREE TELECOM,2021.0,2221692101.0,2221692101 FREE-tinder-paysage,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Service,Marron,Présente,Claim,Personne seule,-,-,Femme,Adulte,Fort,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut droit,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221692101 FREE-tinder-paysage.jpg
,JACK DANIEL'S,2021.0,2221672102.0,2221672102 Jack-Daniel's-Honey,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Noir,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Dans le corps du visuel,0.84,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221672102 Jack-Daniel's-Honey.jpg
1912.0,BIEN ICI,2021.0,2221672103.0,2221672103 2m2-2_Aff-Bienici_233x348,PURE_PLAYERS,SERVICES,2.0,Service,Orange,Dominante,Personnage,Personne seule,-,-,Homme,Jeune adulte,Moyen ,Descriptif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221672103 2m2-2_Aff-Bienici_233x348.jpg
1912.0,BIEN ICI,2021.0,2221672103.0,2221672103 2m2-2_Aff-Bienici_233x348,PURE_PLAYERS,SERVICES,2.0,Service,Orange,Dominante,Personnage,Personne seule,-,-,Homme,Jeune adulte,Moyen ,Descriptif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas gauche,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221672103 2m2-2_Aff-Bienici_233x348.jpg
2247.0,MCDONALD'S,2021.0,2221662101.0,2221662101 McDOANLDS-happy-meal-client,RESTAURATION,RESTAURATION RAPIDE,3.0,Branding,Blanc,Présente,Packshot,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,-,Peu,Non,Français,Très contrasté,Dans le corps du visuel,0.94,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662101 McDOANLDS-happy-meal-client.jpg
2247.0,MCDONALD'S,2021.0,2221662101.0,2221662101 McDONALDS-baguette,RESTAURATION,RESTAURATION RAPIDE,3.0,Branding,Blanc,Non ,Produit/Service,-,-,-,-,-,Fort,Humoristique,Majuscule gras,Petit,Peu,Non,Français,Très contrasté,Dans le corps du visuel,0.94,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662101 McDONALDS-baguette.jpg
2263.0,PEUGEOT,2021.0,2221662102.0,2221662102 JCD_PEUGEOT_308_HYBRIDE_01,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Blanc,Dominante,Produit/Service,Personne seule,-,-,Femme,Jeune adulte,Faible,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,0.94,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662102 JCD_PEUGEOT_308_HYBRIDE_01.jpg
2263.0,PEUGEOT,2021.0,2221662102.0,2221662102 JCD_PEUGEOT_308_HYBRIDE_02,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Blanc,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,0.94,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662102 JCD_PEUGEOT_308_HYBRIDE_02.jpg
2248.0,UNIBET,2021.0,2221662103.0,2221662103 UNIBET-aix-marseille,PURE_PLAYERS,PARIS SPORTIFS,2.0,Service,Vert,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Grand,Beaucoup,Non,Français,Très contrasté,Bas milieu,0.33,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662103 UNIBET-aix-marseille.jpg
2248.0,UNIBET,2021.0,2221662103.0,2221662103 UNIBET-aix-marseille,PURE_PLAYERS,PARIS SPORTIFS,2.0,Service,Vert,Dominante,Produit/Service,-,Sur d'autres marques,Déjà utilisée,-,-,Moyen ,Descriptif,Majuscule gras,Grand,Beaucoup,Non,Français,Très contrasté,Bas milieu,0.33,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221662103 UNIBET-aix-marseille.jpg
,EUROPE 1,2021.0,2221652101.0,2221652101 EUROPE-1-femme-rit,INFORMATION_MEDIA,CHAINES TV/ RADIO,4.0,Branding,Gris,Présente,Claim,Personne seule,-,-,Les 2,Multi générationnel,Fort,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Pas contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221652101 EUROPE-1-femme-rit.jpg
2813.0,DISNEYLAND,2021.0,2221652102.0,2221652102 DISNEYLAND-crochet-abribus,TOURISME,PARCS ET LOISIRS,4.0,Branding,Orange,Présente,Personnage,Mascotte,-,-,Les 2,Adulte,Faible,Humoristique,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221652102 DISNEYLAND-crochet-abribus.jpg
2813.0,DISNEYLAND,2021.0,2221652102.0,2221652102 DISNEYLAND-crochet-abribus,TOURISME,PARCS ET LOISIRS,4.0,Branding,Orange,Présente,Personnage,Mascotte,-,-,Les 2,Adulte,Faible,Humoristique,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221652102 DISNEYLAND-crochet-abribus.jpg
2813.0,DISNEYLAND,2021.0,2221652102.0,2221652102 DISNEYLAND-crochet-abribus,TOURISME,PARCS ET LOISIRS,4.0,Branding,Orange,Présente,Personnage,Mascotte,-,-,Les 2,Adulte,Faible,Humoristique,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221652102 DISNEYLAND-crochet-abribus.jpg
2813.0,DISNEYLAND,2021.0,2221652102.0,2221652102 DISNEYLAND-crochet-abribus,TOURISME,PARCS ET LOISIRS,4.0,Branding,Orange,Présente,Personnage,Mascotte,-,-,Les 2,Adulte,Faible,Humoristique,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221652102 DISNEYLAND-crochet-abribus.jpg
1934.0,BUT,2021.0,2221612101.0,2221612101 BUT-1-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,4.0,Offre,Rouge,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221612101 BUT-1-copie.jpg
,RTL,2021.0,2221602101.0,2221602101 RTL-gilet-jaune-copie,INFORMATION_MEDIA,CHAINES TV/ RADIO,3.0,Branding,Noir,Dominante,Personnage,Plusieurs personnes,-,-,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas gauche,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221602101 RTL-gilet-jaune-copie.jpg
,RTL,2021.0,2221602101.0,2221602101 RTL-gilet-jaune-copie,INFORMATION_MEDIA,CHAINES TV/ RADIO,3.0,Branding,Vert,Non ,Personnage,Plusieurs personnes,Sur d'autres marques,1ère utilisation ,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas gauche,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221602101 RTL-gilet-jaune-copie.jpg
,RTL,2021.0,2221602101.0,2221602101 RTL-gilet-jaune-copie,INFORMATION_MEDIA,CHAINES TV/ RADIO,3.0,Branding,Blanc,Dominante,Personnage,Plusieurs personnes,-,-,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas gauche,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221602101 RTL-gilet-jaune-copie.jpg
2773.0,BUT,2021.0,2221592103.0,2221592103 BUT-aspirateur-abribus-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,5.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592103 BUT-aspirateur-abribus-copie.jpg
2773.0,BUT,2021.0,2221592103.0,2221592103 BUT-aspirateur-paysage-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,5.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592103 BUT-aspirateur-paysage-copie.jpg
2773.0,BUT,2021.0,2221592103.0,2221592103 BUT-bureau-paysage-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,5.0,Offre,Gris,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592103 BUT-bureau-paysage-copie.jpg
2773.0,BUT,2021.0,2221592103.0,2221592103 BUT-fauteuil-abribus-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,5.0,Offre,Beige,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592103 BUT-fauteuil-abribus-copie.jpg
2773.0,BUT,2021.0,2221592103.0,2221592103 BUT-fauteuil-paysage-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,5.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592103 BUT-fauteuil-paysage-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-athlétisme-paysage-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,,-,-,Les 2,Multi générationnel,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-athlétisme-paysage-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-athlétisme-paysage-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Très contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-athlétisme-paysage-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-garçon-abribus-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,Personne seule,-,-,Homme,Enfant,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-garçon-abribus-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-handibasket-abribus-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,Plusieurs personnes,-,-,Homme,Jeune adulte,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-handibasket-abribus-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-handibasket-paysage-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,Personne seule,-,-,Homme,Jeune adulte,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-handibasket-paysage-copie.jpg
2246.0,CAISSE D'EPARGNE,2021.0,2221592104.0,2221592104 CAISSE-DEPARGNE-travaux-abribus-copie,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,6.0,Branding,Bleu,Non ,Personnage,Personne seule,-,-,Non visible,-,Moyen ,Descriptif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592104 CAISSE-DEPARGNE-travaux-abribus-copie.jpg
,FREE TELECOM,2021.0,2221592105.0,2221592105 FREE-abribus-copie,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Blanc,Dominante,Produit/Service,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.89,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592105 FREE-abribus-copie.jpg
,FREE TELECOM,2021.0,2221592105.0,2221592105 FREE-abribus-copie,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Blanc,Dominante,Produit/Service,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.89,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221592105 FREE-abribus-copie.jpg
,PULCO,2021.0,2221572101.0,2221572101 PULCO-1,BOISSONS,BOISSONS NON ALCOOLISEES,1.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Pas contrasté,Haut gauche,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221572101 PULCO-1.jpg
,FREE TELECOM,2021.0,2221562101.0,"2221562101 118,5x175cm_JUILLET2021_corail-monde",TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Produit,Rouge,Dominante,Claim,-,-,-,-,-,Fort,Humoristique,Minuscule gras,Grand,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.89,Aucun,Elevée (plus de 6),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221562101 118,5x175cm_JUILLET2021_corail-monde.jpg"
,FREE TELECOM,2021.0,2221562101.0,"2221562101 118,5x175cm_JUILLET2021_jaune-meilleur",TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,1.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Fort,Humoristique,Minuscule gras,Grand,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.89,Aucun,Elevée (plus de 6),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221562101 118,5x175cm_JUILLET2021_jaune-meilleur.jpg"
,FREE TELECOM,2021.0,2221562101.0,2221562101 320x240_CAMEMBERT_CORAIL-MONDE_JUILLET2020,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Produit,Bleu,Non ,Claim,-,-,-,-,-,Fort,Humoristique,Minuscule gras,Grand,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.89,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221562101 320x240_CAMEMBERT_CORAIL-MONDE_JUILLET2020.jpg
,OASIS,2021.0,2221532101.0,2221532101 OASIS-abribus-1,BOISSONS,BOISSONS NON ALCOOLISEES,3.0,Produit,Bleu,Présente,Produit/Service,Mascotte,-,-,-,-,Faible,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Dans le corps du visuel,0.89,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221532101 OASIS-abribus-1.jpg
,OASIS,2021.0,2221532101.0,2221532101 OASIS-abribus-1,BOISSONS,BOISSONS NON ALCOOLISEES,3.0,Produit,Bleu,Présente,Produit/Service,Mascotte,-,-,-,-,Faible,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Dans le corps du visuel,0.89,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221532101 OASIS-abribus-1.jpg
,OASIS,2021.0,2221532101.0,2221532101 OASIS-abribus-1,BOISSONS,BOISSONS NON ALCOOLISEES,3.0,Produit,Bleu,Présente,Produit/Service,Mascotte,-,-,-,-,Faible,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Dans le corps du visuel,0.89,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221532101 OASIS-abribus-1.jpg
,OCEAN SPRAY,2021.0,2221532102.0,2221532102 OCEAN-SPRAY-abribus,BOISSONS,BOISSONS NON ALCOOLISEES,2.0,Produit,Blanc,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221532102 OCEAN-SPRAY-abribus.jpg
,OCEAN SPRAY,2021.0,2221532102.0,2221532102 OCEAN-SPRAY-abribus,BOISSONS,BOISSONS NON ALCOOLISEES,2.0,Produit,Blanc,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221532102 OCEAN-SPRAY-abribus.jpg
,BUT,2021.0,2221512101.0,2221512101 CCF_MU_BUT_01,DISTRIBUTION,DISTRIBUTION SPECIALISEE,4.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512101 CCF_MU_BUT_01.jpg
,BUT,2021.0,2221512101.0,2221512101 CCF_MU_BUT_01,DISTRIBUTION,DISTRIBUTION SPECIALISEE,4.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512101 CCF_MU_BUT_01.jpg
,BUT,2021.0,2221512101.0,2221512101 CCF_MU_BUT_01,DISTRIBUTION,DISTRIBUTION SPECIALISEE,4.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512101 CCF_MU_BUT_01.jpg
,BUT,2021.0,2221512101.0,2221512101 CCF_MU_BUT_01,DISTRIBUTION,DISTRIBUTION SPECIALISEE,4.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512101 CCF_MU_BUT_01.jpg
1911.0,LES VIGNERONS DE CHAMPAGNE,2021.0,2221512102.0,2221512102 Abribus-SGV-1185x1750-Champagne-boheme-M39L,BOISSONS,BOISSONS ALCOOLISEES,1.0,Branding,Beige,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512102 Abribus-SGV-1185x1750-Champagne-boheme-M39L.jpg
1911.0,LES VIGNERONS DE CHAMPAGNE,2021.0,2221512102.0,2221512102 Abribus-SGV-1185x1750-Champagne-extravagant-M39L,BOISSONS,BOISSONS ALCOOLISEES,1.0,Branding,Gris,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221512102 Abribus-SGV-1185x1750-Champagne-extravagant-M39L.jpg
2281.0,CREDIT AGRICOLE,2021.0,2221482107.0,2221482107 CREDIT-AGRICOLE-agriculture,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,2.0,Branding,Blanc,Dominante,Personnage,Plusieurs personnes,-,-,Les 2,Multi générationnel,Fort,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Pas contrasté,Bas droit,0.89,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2221482107 CREDIT-AGRICOLE-agriculture.jpg
